"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","Hubspot defined","Created user","Usages"
"QBR Schedule","qbr_schedule_month","date","This field will be populated by workflow and stores the calculated QBR schedule month.","companyinformation","true","","false","false","false","false","false","false","Krunalkumar Shah","Automation platform flow (1); Properties list card (1)"
"Recent Deal Amount","recent_deal_amount","number","The amount of the last deal closed","companyinformation","false","","true","true","false","false","false","true","HubSpot",""
"Recent Deal Close Date","recent_deal_close_date","datetime","The date of the last `closed won` deal associated with this company record.","companyinformation","false","","true","true","false","false","false","true","HubSpot",""
"Revenue Management Tool","revenue_management_tool","string","","companyinformation","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1)"
"State/Region","state","string","The state or region in which the company or organization is located. Powered by HubSpot Insights.","companyinformation","true","","false","false","false","false","false","true","HubSpot","Inbounddb lists (144); Automation platform flow (4); Object requirement (1); Report (27); Dataset (1); Sales view (16); Properties list card (1); Properties v3 card (6)"
"Tax List","tax_list","string","","companyinformation","false","","false","false","false","false","false","false","Brandon Dith-Berry","Inbounddb lists (1)"
"Time Zone","timezone","string","The time zone where the company or organization is located. Powered by HubSpot Insights.","companyinformation","false","","false","true","false","false","false","true","HubSpot","Object requirement (1)"
"Total Money Raised","total_money_raised","string","The total amount of money raised by the company. Powered by HubSpot Insights.","companyinformation","false","","false","true","false","false","false","true","HubSpot","Automation platform flow (1); Sales view (7); Properties v3 card (4)"
"Total Number of Marketing Activities","total_number_of_marketing_activities","number","","companyinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry","Calculated property (1); Sales view (3)"
"Total Touchpoints","total_number_of_touchpoints","number","","companyinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry","Sales view (3)"
"Total Revenue","total_revenue","number","The total amount of closed won deals","companyinformation","false","","true","true","false","false","false","true","HubSpot","Report (4)"
"Type","type","enumeration","The optional classification of this company record - prospect, partner, etc.","companyinformation","true","[{""label"":""Enrich"",""value"":""Enrich"",""displayOrder"":0,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Prospect"",""value"":""Prospect"",""displayOrder"":1,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Investor"",""value"":""Investor"",""displayOrder"":2,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Portfolio Company"",""value"":""Portfolio Company"",""displayOrder"":3,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Partner"",""value"":""Partner"",""displayOrder"":4,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Customer"",""value"":""Customer"",""displayOrder"":5,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Vendor"",""value"":""Vendor"",""displayOrder"":6,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Competitor"",""value"":""Competitor"",""displayOrder"":7,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Not ICP"",""value"":""Not ICP"",""displayOrder"":8,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Company Shut Down"",""value"":""Company Shut Down"",""displayOrder"":9,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Aquired"",""value"":""Aquired"",""displayOrder"":10,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false}]","false","true","false","false","false","true","HubSpot","Inbounddb lists (6); Automation platform flow (6); Report (11); Sales view (9); Properties v3 card (3)"
"Verticals","verticals","string","","companyinformation","false","","false","false","false","false","false","false","Unknown user","Report (1); Properties v3 card (1)"
